RESULT ID UNIQUE,Result_ID,Bloom_Report_ID,Case_Assignment,Case_ID,Number_of_Blooms_Linked_to_Case,Report_Type,Water_Body_Name,Official_Water_Body_Name,Landmark,County,Regional_Water_Board,Bloom_Latitude,Bloom_Longitude,Bloom_Datum,Reported_Management_Organizations,DDW_District_Office,Drinking_Water_Source,Water_Body_Manager,Rec_Land_Manager,Water_Body_Use,Water_Body_Type,Bloom_Location,Bloom_Size,Bloom_Texture,Bloom_Type,Datum,Latitude,Longitude,Measurement_Type,Measurement_Unit,Measurement_Value,Proposed_Lab_Analyses,Results_Date,Sample_Date,Sample_ID,Sample_Location,Data_Type,Site,Taxa,Water_Surface_Condition,Weather_Condition,Analysis_Type,Method,Analyte_Class,Analyte,Sample_Type
F1817,1817,3205,,914,1,Public Reporting,Los Rasales Lake,,Water of the Woods Trail in Mount Laguna Area of Cleveland National Forest,San Diego,Region 9 - San Diego,32.87576,-116.4662,WGS84,San Diego Water Board,,No,County Environmental Health Department; Unknown,United States Forest Service,Drinking,Wadeable stream,,,,,,0,0,Conductivity,uS,916.7,,,,,Bank/shoreline,Point_measurement,Water Of The Woods,,,,,,,,Field
F1818,1818,3635,New Case,965,2,Agency/Partner Reporting,San Diego River,,San Diego River at YMCA,San Diego,Region 9 - San Diego,32.762203,-117.1947,WGS84,,,,,,Contact recreation; Dog walking; Fishing; Non-Contact recreation,Wadeable stream,no bloom,no bloom,Benthic mats,,,0,0,Temp_water,C,26.92,,,,,Midchannel,Point_measurement,San Diego River at YMCA,,,,,,,,Field
F1819,1819,3635,New Case,965,2,Agency/Partner Reporting,San Diego River,,San Diego River at YMCA,San Diego,Region 9 - San Diego,32.762203,-117.1947,WGS84,,,,,,Contact recreation; Dog walking; Fishing; Non-Contact recreation,Wadeable stream,no bloom,no bloom,Benthic mats,,,0,0,pH,,7.53,,,,,Midchannel,Point_measurement,San Diego River at YMCA,,,,,,,,Field
F1820,1820,3635,New Case,965,2,Agency/Partner Reporting,San Diego River,,San Diego River at YMCA,San Diego,Region 9 - San Diego,32.762203,-117.1947,WGS84,,,,,,Contact recreation; Dog walking; Fishing; Non-Contact recreation,Wadeable stream,no bloom,no bloom,Benthic mats,,,0,0,DO,mg/L,5.31,,,,,Midchannel,,San Diego River at YMCA,,,,,,,,Field
F1821,1821,3635,New Case,965,2,Agency/Partner Reporting,San Diego River,,San Diego River at YMCA,San Diego,Region 9 - San Diego,32.762203,-117.1947,WGS84,,,,,,Contact recreation; Dog walking; Fishing; Non-Contact recreation,Wadeable stream,no bloom,no bloom,Benthic mats,,,0,0,Conductivity,uS,5333,,,,,Midchannel,Point_measurement,San Diego River at YMCA,,,,,,,,Field
F1822,1822,3328,New Case,965,2,Agency/Partner Reporting,San Diego River,,San Diego River at RCP ponds in Walker Preserve,San Diego,Region 9 - San Diego,32.84976,-116.96139,WGS84,,,,Public entity,City Department,Contact recreation; Dog walking; Fishing; Non-Contact recreation,,no bloom,no bloom,No bloom,,,0,0,Temp_water,C,29.03,,,,,Bank/shoreline,Point_measurement,San Diego River RCP Ponds,,,,,,,,Field
F1823,1823,3328,New Case,965,2,Agency/Partner Reporting,San Diego River,,San Diego River at RCP ponds in Walker Preserve,San Diego,Region 9 - San Diego,32.84976,-116.96139,WGS84,,,,Public entity,City Department,Contact recreation; Dog walking; Fishing; Non-Contact recreation,,no bloom,no bloom,No bloom,,,0,0,pH,,8.12,,,,,Bank/shoreline,Point_measurement,San Diego River RCP Ponds,,,,,,,,Field
F1824,1824,3328,New Case,965,2,Agency/Partner Reporting,San Diego River,,San Diego River at RCP ponds in Walker Preserve,San Diego,Region 9 - San Diego,32.84976,-116.96139,WGS84,,,,Public entity,City Department,Contact recreation; Dog walking; Fishing; Non-Contact recreation,,no bloom,no bloom,No bloom,,,0,0,DO,mg/L,7.5,,,,,Bank/shoreline,Point_measurement,San Diego River RCP Ponds,,,,,,,,Field
F1825,1825,3328,New Case,965,2,Agency/Partner Reporting,San Diego River,,San Diego River at RCP ponds in Walker Preserve,San Diego,Region 9 - San Diego,32.84976,-116.96139,WGS84,,,,Public entity,City Department,Contact recreation; Dog walking; Fishing; Non-Contact recreation,,no bloom,no bloom,No bloom,,,0,0,Conductivity,uS,1852,,,,,Bank/shoreline,Point_measurement,San Diego River RCP Ponds,,,,,,,,Field
F1826,1826,3450,New Case,1039,2,Agency/Partner Reporting,Chollas Lake,,at the boat launch,San Diego,Region 9 - San Diego,32.73755,-117.06132,WGS84,San Diego Parks and Recreation,,,Local Park and Recreation Department,Local Park and Recreation Department,Dog walking; Fishing; Non-Contact recreation,Reservoir,no bloom,no bloom,No bloom,,,0,0,Temp_water,C,30.28,,,,,Dock,Point_measurement,Chollas Reservoir,,,,,,,,Field
F1827,1827,3450,New Case,1039,2,Agency/Partner Reporting,Chollas Lake,,at the boat launch,San Diego,Region 9 - San Diego,32.73755,-117.06132,WGS84,San Diego Parks and Recreation,,,Local Park and Recreation Department,Local Park and Recreation Department,Dog walking; Fishing; Non-Contact recreation,Reservoir,no bloom,no bloom,No bloom,,,0,0,pH,,8.4,,,,,Dock,Point_measurement,Chollas Reservoir,,,,,,,,Field
F1828,1828,3450,New Case,1039,2,Agency/Partner Reporting,Chollas Lake,,at the boat launch,San Diego,Region 9 - San Diego,32.73755,-117.06132,WGS84,San Diego Parks and Recreation,,,Local Park and Recreation Department,Local Park and Recreation Department,Dog walking; Fishing; Non-Contact recreation,Reservoir,no bloom,no bloom,No bloom,,,0,0,DO,mg/L,8.8,,,,,Dock,Point_measurement,Chollas Reservoir,,,,,,,,Field
F1829,1829,3450,New Case,1039,2,Agency/Partner Reporting,Chollas Lake,,at the boat launch,San Diego,Region 9 - San Diego,32.73755,-117.06132,WGS84,San Diego Parks and Recreation,,,Local Park and Recreation Department,Local Park and Recreation Department,Dog walking; Fishing; Non-Contact recreation,Reservoir,no bloom,no bloom,No bloom,,,0,0,Conductivity,uS,1120,,,,,Dock,Point_measurement,Chollas Reservoir,,,,,,,,Field
F1830,1830,3344,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Alexander Valley Road,Sonoma,Region 1 - North Coast,38.65867,-122.82969,,,,,County Environmental Health Department,Other,,,,,,Clear water,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1831,1831,3344,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Alexander Valley Road,Sonoma,Region 1 - North Coast,38.65867,-122.82969,,,,,County Environmental Health Department,Other,,,,,,Clear water,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1832,1832,3667,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Comminsky Station Road,Mendocino,Region 1 - North Coast,38.88639,-123.05515,,,,,County Environmental Health Department,County Environmental Health Department,,,,,,Clear water,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1833,1833,3667,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Comminsky Station Road,Mendocino,Region 1 - North Coast,38.88639,-123.05515,,,,,County Environmental Health Department,County Environmental Health Department,,,,,,Clear water,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1834,1834,3523,Existing Case,1081,2,Public Reporting,South Fork Eel River,,Standish-Hickey State Recreation Area,Mendocino,Region 1 - North Coast,39.87548,-123.72556,WGS84,,,,California State Parks,County Environmental Health Department,,,no bloom,no bloom,Benthic mats,Attached cyanobacterial mats,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1835,1835,3523,Existing Case,1081,2,Public Reporting,South Fork Eel River,,Standish-Hickey State Recreation Area,Mendocino,Region 1 - North Coast,39.87548,-123.72556,WGS84,,,,California State Parks,County Environmental Health Department,,,no bloom,no bloom,Benthic mats,Attached cyanobacterial mats,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1836,1836,3543,Existing Case,1081,2,Agency/Partner Reporting,South Fork Eel River,,Cooks Valley,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,,,,County Environmental Health Department,County Environmental Health Department,,,<10 feet from shore,smaller than a sedan,Benthic mats,Attached cyanobacterial mats,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1837,1837,3543,Existing Case,1081,2,Agency/Partner Reporting,South Fork Eel River,,Cooks Valley,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,,,,County Environmental Health Department,County Environmental Health Department,,,<10 feet from shore,smaller than a sedan,Benthic mats,Attached cyanobacterial mats,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1838,1838,3297,Existing Case,944,2,Agency/Partner Reporting,Salmon Creek,,Estuary,Sonoma,Region 1 - North Coast,38.354592,-123.06505,,,,,Unknown,County Environmental Health Department,,,no bloom,no bloom,No bloom,Floating cyanobacterial mats,,0,0,,,,,,,,Bank/shoreline,Visual,,,Ripples,Clear,,,,,Field
F1839,1839,3418,,875,2,Public Reporting,Salton Sea,,State Recreation Area,Riverside,Region 7 - Colorado River,33.504516,-115.91813,,Joint Powers Authority,,Unknown,,,,,<10 feet from shore,between a football field and a tennis court,Green discoloration,,,33.504554,-115.91818,Temp_water,C,31.83,,,,,Bank/shoreline,Point_measurement,Salton Sea State Rec Area,,,,,,,,Field
F1840,1840,3418,,875,2,Public Reporting,Salton Sea,,State Recreation Area,Riverside,Region 7 - Colorado River,33.504516,-115.91813,,Joint Powers Authority,,Unknown,,,,,<10 feet from shore,between a football field and a tennis court,Green discoloration,,,33.504554,-115.91818,Conductivity,uS,86431,,,,,Bank/shoreline,Point_measurement,Salton Sea State Rec Area,,,,,,,,Field
F1841,1841,3418,,875,2,Public Reporting,Salton Sea,,State Recreation Area,Riverside,Region 7 - Colorado River,33.504516,-115.91813,,Joint Powers Authority,,Unknown,,,,,<10 feet from shore,between a football field and a tennis court,Green discoloration,,,33.504554,-115.91818,DO,,124,,,,,Bank/shoreline,Point_measurement,Salton Sea State Rec Area,,,,,,,,Field
F1842,1842,3418,,875,2,Public Reporting,Salton Sea,,State Recreation Area,Riverside,Region 7 - Colorado River,33.504516,-115.91813,,Joint Powers Authority,,Unknown,,,,,<10 feet from shore,between a football field and a tennis court,Green discoloration,Macrophytes,,33.504554,-115.91818,,,,,,,,Bank/shoreline,Visual,Salton Sea State Rec Area,,Ripples,Clear,,,,,Field
F1843,1843,3441,Existing Case,1033,1,Agency/Partner Reporting,Stone Lagoon,,Lagoonwide,Humboldt,Region 1 - North Coast,41.233271,-124.08366,,,,,California State Parks,Big Lagoon Rancheria,,,no bloom,no bloom,No bloom,,,0,0,,,,,,,,Bank/shoreline,Visual,,,Ripples,Overcast,,,,,Field
F1844,1844,3224,,852,1,,Big Lagoon,Big Lagoon Hydrologic Area,Lagoonwide,Humboldt,Region 1 - North Coast,41.173458,-124.11614,,RB1,,Unknown,County Environmental Health Department,California State Parks,,,,,,,,0,0,,,,,,,,Bank/shoreline,Visual,,,Ripples,Overcast,,,,,Field
F1845,1845,3383,Existing Case,1005,2,Agency/Partner Reporting,Lake Sonoma,,Yorty Creek Recreation Area,Sonoma,Region 1 - North Coast,38.77046,-123.07741,,,,,United States Army Corps of Engineers,County Environmental Health Department,,,<10 feet from shore,between a tennis court and a sedan,Green discoloration,Turbid suspended sediments,,0,0,,,,,,,,Bank/shoreline,Visual,,,Ripples,Clear,,,,,Field
F1846,1846,3382,Existing Case,1006,1,Agency/Partner Reporting,Lake Mendocino,,South Boat Ramp,Mendocino,Region 1 - North Coast,39.204909,-123.18091,,,,,United States Army Corps of Engineers,County Environmental Health Department,,,no bloom,no bloom,No bloom,Clear water,,0,0,,,,,,,,Bank/shoreline,Visual,,,Ripples,Clear,,,,,Field
F1847,1847,3384,Existing Case,1004,1,Agency/Partner Reporting,Lake Pillsbury,,Resort,Lake,Region 1 - North Coast,39.42121,-122.95815,,,,,Pacific Gas and Electric,County Environmental Health Department,,,<10 feet from shore,smaller than a sedan,Visible spherical colonies,Planktonic cyanobacteria,,0,0,,,,,,,,Bank/shoreline,Visual,,,Calm,Clear,,,,,Field
F1848,1848,3440,Existing Case,1032,1,Agency/Partner Reporting,Trinity Lake,,Lakewide,Trinity,Region 1 - North Coast,40.98134,-122.6594,,,,,United States Forest Service,County Environmental Health Department,,,no bloom,no bloom,No bloom,Clear water,,0,0,,,,,,,,,Visual,,,Ripples,Clear,,,,,Field
F1849,1849,3438,Existing Case,1030,1,Agency/Partner Reporting,Lewiston Lake,,Lakewide,Trinity,Region 1 - North Coast,40.74882,-122.78723,,,,,United States Forest Service,County Environmental Health Department,,,no bloom,no bloom,No bloom,Clear water,,0,0,,,,,,,,,Visual,,,Calm,Clear,,,,,Field
F1850,1850,3439,Existing Case,1031,2,Agency/Partner Reporting,Ruth Lake,,Lakewide,Trinity,Region 1 - North Coast,40.30824,-123.35346,,,,,United States Forest Service,County Environmental Health Department,,,no bloom,no bloom,No bloom,Floating cyanobacterial mats,,0,0,,,,,,,,,Visual,,,Ripples,Clear,,,,,Field
F1851,1851,3523,Existing Case,1081,2,Public Reporting,South Fork Eel River,,Standish-Hickey State Recreation Area,Mendocino,Region 1 - North Coast,39.87548,-123.72556,WGS84,,,,California State Parks,County Environmental Health Department,,,no bloom,no bloom,Benthic mats,Attached cyanobacterial mats,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1852,1852,3543,Existing Case,1081,2,Agency/Partner Reporting,South Fork Eel River,,Cooks Valley,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,,,,County Environmental Health Department,County Environmental Health Department,,,<10 feet from shore,smaller than a sedan,Benthic mats,Attached cyanobacterial mats,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1853,1853,3344,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Alexander Valley Road,Sonoma,Region 1 - North Coast,38.65867,-122.82969,,,,,County Environmental Health Department,Other,,,,,,Clear water,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1854,1854,3667,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Comminsky Station Road,Mendocino,Region 1 - North Coast,38.88639,-123.05515,,,,,County Environmental Health Department,County Environmental Health Department,,,,,,Clear water,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1855,1855,3543,Existing Case,1081,2,Agency/Partner Reporting,South Fork Eel River,,Cooks Valley,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,,,,County Environmental Health Department,County Environmental Health Department,,,<10 feet from shore,smaller than a sedan,Benthic mats,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1856,1856,3523,Existing Case,1081,2,Public Reporting,South Fork Eel River,,Standish-Hickey State Recreation Area,Mendocino,Region 1 - North Coast,39.87548,-123.72556,WGS84,,,,California State Parks,County Environmental Health Department,,,no bloom,no bloom,Benthic mats,Attached cyanobacterial mats,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1857,1857,3344,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Alexander Valley Road,Sonoma,Region 1 - North Coast,38.65867,-122.82969,,,,,County Environmental Health Department,Other,,,,,,Clear water,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1858,1858,3667,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Comminsky Station Road,Mendocino,Region 1 - North Coast,38.88639,-123.05515,,,,,County Environmental Health Department,County Environmental Health Department,,,,,,Clear water,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1859,1859,3543,Existing Case,1081,2,Agency/Partner Reporting,South Fork Eel River,,Cooks Valley,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,,,,County Environmental Health Department,County Environmental Health Department,,,<10 feet from shore,smaller than a sedan,Benthic mats,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1860,1860,3523,Existing Case,1081,2,Public Reporting,South Fork Eel River,,Standish-Hickey State Recreation Area,Mendocino,Region 1 - North Coast,39.87548,-123.72556,WGS84,,,,California State Parks,County Environmental Health Department,,,no bloom,no bloom,Benthic mats,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1861,1861,3667,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Comminsky Station Road,Mendocino,Region 1 - North Coast,38.88639,-123.05515,,,,,County Environmental Health Department,County Environmental Health Department,,,,,,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1862,1862,3344,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Alexander Valley Road,Sonoma,Region 1 - North Coast,38.65867,-122.82969,,,,,County Environmental Health Department,Other,,,,,,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1863,1863,3523,Existing Case,1081,2,Public Reporting,South Fork Eel River,,Standish-Hickey State Recreation Area,Mendocino,Region 1 - North Coast,39.87548,-123.72556,WGS84,,,,California State Parks,County Environmental Health Department,,,no bloom,no bloom,Benthic mats,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1864,1864,3543,Existing Case,1081,2,Agency/Partner Reporting,South Fork Eel River,,Cooks Valley,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,,,,County Environmental Health Department,County Environmental Health Department,,,<10 feet from shore,smaller than a sedan,Benthic mats,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1865,1865,3667,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Comminsky Station Road,Mendocino,Region 1 - North Coast,38.88639,-123.05515,,,,,County Environmental Health Department,County Environmental Health Department,,,,,,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1866,1866,3344,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Alexander Valley Road,Sonoma,Region 1 - North Coast,38.65867,-122.82969,,,,,County Environmental Health Department,Other,,,,,,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
F1867,1867,3667,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Comminsky Station Road,Mendocino,Region 1 - North Coast,38.88639,-123.05515,,,,,County Environmental Health Department,County Environmental Health Department,,,,,,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Overcast,,,,,Field
F1868,1868,3344,Existing Case,900,19,Agency/Partner Reporting,Russian River,,Alexander Valley Road,Sonoma,Region 1 - North Coast,38.65867,-122.82969,,,,,County Environmental Health Department,Other,,,,,,Stranded cyanobacterial mats,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Overcast,,,,,Field
F1869,1869,3543,Existing Case,1081,2,Agency/Partner Reporting,South Fork Eel River,,Cooks Valley,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,,,,County Environmental Health Department,County Environmental Health Department,,,<10 feet from shore,smaller than a sedan,Benthic mats,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Partly cloudy,,,,,Field
F1870,1870,3523,Existing Case,1081,2,Public Reporting,South Fork Eel River,,Standish-Hickey State Recreation Area,Mendocino,Region 1 - North Coast,39.87548,-123.72556,WGS84,,,,California State Parks,County Environmental Health Department,,,no bloom,no bloom,Benthic mats,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Partly cloudy,,,,,Field
F1871,1871,3384,Existing Case,1004,1,Agency/Partner Reporting,Lake Pillsbury,,Resort,Lake,Region 1 - North Coast,39.42121,-122.95815,,,,,Pacific Gas and Electric,County Environmental Health Department,,,<10 feet from shore,smaller than a sedan,Visible spherical colonies,Planktonic cyanobacteria,,0,0,,,,,,,,Dock,Visual,,,Calm,Clear,,,,,Field
F1872,1872,3382,Existing Case,1006,1,Agency/Partner Reporting,Lake Mendocino,,South Boat Ramp,Mendocino,Region 1 - North Coast,39.204909,-123.18091,,,,,United States Army Corps of Engineers,County Environmental Health Department,,,no bloom,no bloom,No bloom,,,0,0,,,,,,,,Bank/shoreline,Visual,,,Calm,Overcast,,,,,Field
F1873,1873,3723,Existing Case,1005,2,Public Reporting,Lake Sonoma,,Public Boat Launch,Sonoma,Region 1 - North Coast,38.716031,-123.01621,,,,,United States Army Corps of Engineers,County Environmental Health Department,,,no bloom,no bloom,No bloom,,,0,0,,,,,,,,Bank/shoreline,Visual,,,Ripples,Clear,,,,,Field
F1874,1874,3523,Existing Case,1081,2,Public Reporting,South Fork Eel River,,Standish-Hickey State Recreation Area,Mendocino,Region 1 - North Coast,39.87548,-123.72556,WGS84,,,,California State Parks,County Environmental Health Department,,,no bloom,no bloom,Benthic mats,,,0,0,,,,,,,,Midchannel,Visual,,,Ripples,Clear,,,,,Field
